"","code_module","code_presentation","id_student","gender","region","highest_education","imd_band","age_band","num_of_prev_attempts","studied_credits","disability","final_result.x","date_registration","module_presentation_length","count_date","sum_click_sum","frequency","avg_date_submission"
"9512","CCC","2014J",626768,"1","London Region",3,5,2,0,30,2,4,"-53",269,379,991,2.61477572559367,-1.5
"9513","CCC","2014J",626878,"1","South West Region",3,6,1,0,60,1,2,"-28",269,207,476,2.29951690821256,103.333333333333
"9514","CCC","2014J",627184,"1","North Western Region",3,5,1,0,30,1,2,"-14",269,216,640,2.96296296296296,108.5
"9515","CCC","2014J",627283,"1","North Western Region",3,1,1,0,120,1,3,"-18",269,278,1403,5.04676258992806,90.1666666666667
"9516","CCC","2014J",627295,"1","North Western Region",2,5,1,0,120,2,4,"-22",269,137,700,5.10948905109489,-17
"9517","CCC","2014J",627401,"1","London Region",4,5,1,0,60,1,1,"-15",269,119,428,3.59663865546218,92.5
"9518","CCC","2014J",627417,"0","Ireland",5,5,1,0,60,1,3,"-41",269,783,2062,2.63346104725415,104.444444444444
"9519","CCC","2014J",627450,"1","North Region",2,5,1,0,30,1,2,"-50",269,631,1690,2.67828843106181,104.111111111111
"9520","CCC","2014J",627471,"0","Scotland",2,6,1,0,30,1,3,"-66",269,669,3861,5.77130044843049,104.222222222222
"9521","CCC","2014J",627527,"1","South West Region",3,8,1,0,120,2,3,"-9",269,99,334,3.37373737373737,101.375
"9522","CCC","2014J",627581,"1","South West Region",2,5,2,0,90,2,4,"-93",269,47,126,2.68085106382979,-14.5
"9523","CCC","2014J",627599,"1","South East Region",3,9,1,0,30,1,4,"-13",269,31,141,4.54838709677419,-7
"9524","CCC","2014J",627947,"0","South Region",3,3,2,1,60,1,4,"-155",269,145,628,4.33103448275862,-11.6666666666667
"9525","CCC","2014J",628008,"1","South East Region",2,3,1,0,60,1,4,"-46",269,27,65,2.40740740740741,-7
"9526","CCC","2014J",628034,"0","North Region",4,5,3,0,60,1,3,"-46",269,828,3161,3.81763285024155,105.111111111111
"9527","CCC","2014J",628114,"1","Scotland",3,8,1,0,30,1,3,"-46",269,484,2283,4.71694214876033,104.222222222222
"9528","CCC","2014J",628216,"1","South East Region",2,10,1,0,60,2,3,"-29",269,207,576,2.78260869565217,92.8571428571429
"9529","CCC","2014J",628300,"1","East Anglian Region",3,5,1,0,60,1,3,"-74",269,102,239,2.34313725490196,104.333333333333
"9530","CCC","2014J",628361,"1","Scotland",4,7,2,0,60,1,1,"-136",269,1253,4901,3.91141260973663,104.222222222222
"9531","CCC","2014J",628376,"1","Scotland",4,5,1,0,60,1,3,"-35",269,131,332,2.53435114503817,117
"9532","CCC","2014J",628407,"1","West Midlands Region",2,6,1,0,60,1,3,"-113",269,503,1040,2.0675944333996,119.857142857143
"9533","CCC","2014J",628480,"1","West Midlands Region",2,8,1,0,90,1,4,"-31",269,84,294,3.5,-7
"9534","CCC","2014J",628618,"1","South West Region",3,7,1,0,30,1,2,"-28",269,48,248,5.16666666666667,42.6666666666667
"9535","CCC","2014J",628706,"1","South East Region",3,7,1,0,150,2,4,"-134",269,60,143,2.38333333333333,-13
"9536","CCC","2014J",628717,"1","London Region",3,4,1,0,180,1,4,"-46",269,180,752,4.17777777777778,20.25
"9537","CCC","2014J",628720,"1","East Anglian Region",3,9,1,0,60,1,4,"-30",269,43,180,4.18604651162791,-14
"9538","CCC","2014J",628777,"1","London Region",3,6,1,0,30,1,3,"-32",269,193,749,3.88082901554404,104.125
"9539","CCC","2014J",628846,"1","South West Region",3,8,1,1,180,1,3,"-81",269,375,1216,3.24266666666667,110
"9540","CCC","2014J",628910,"1","London Region",3,7,1,0,30,1,3,"-31",269,597,1697,2.84254606365159,100.25
"9541","CCC","2014J",629056,"1","Wales",2,1,1,1,60,2,4,"-22",269,219,513,2.34246575342466,-7.5
"9542","CCC","2014J",629096,"1","West Midlands Region",2,5,1,0,60,1,2,"-77",269,251,1330,5.29880478087649,46.2
"9543","CCC","2014J",629405,"1","London Region",3,1,1,0,60,1,3,"-73",269,645,4230,6.55813953488372,102.666666666667
"9544","CCC","2014J",629523,"0","East Anglian Region",2,5,1,0,60,1,1,"-128",269,1296,5515,4.2554012345679,100
"9545","CCC","2014J",629535,"1","East Midlands Region",4,5,1,0,60,1,2,"-38",269,173,612,3.53757225433526,104.777777777778
"9546","CCC","2014J",629560,"0","North Western Region",2,5,1,1,60,1,4,"-155",269,247,713,2.88663967611336,44.8
"9547","CCC","2014J",629607,"1","Scotland",2,1,2,0,60,1,3,"-29",269,484,1282,2.64876033057851,103.625
"9548","CCC","2014J",629692,"1","North Western Region",3,5,1,1,60,1,1,"-78",269,376,2071,5.50797872340426,103
"9549","CCC","2014J",629696,"1","Wales",4,9,1,1,60,1,1,"-95",269,236,1496,6.33898305084746,62.6666666666667
"9550","CCC","2014J",629748,"0","East Anglian Region",3,9,1,0,90,1,4,"-25",269,44,304,6.90909090909091,-7
"9551","CCC","2014J",629822,"1","East Anglian Region",2,9,1,0,60,2,4,"-144",269,43,86,2,-7
"9552","CCC","2014J",630013,"1","West Midlands Region",3,5,1,0,60,1,2,"-108",269,392,1211,3.08928571428571,107.555555555556
"9553","CCC","2014J",630073,"1","Scotland",4,1,1,0,90,1,4,"-23",269,116,478,4.12068965517241,-7.33333333333333
"9554","CCC","2014J",630165,"1","North Region",3,10,1,0,30,1,4,"-73",269,258,785,3.04263565891473,-5.33333333333333
"9555","CCC","2014J",630177,"1","Yorkshire Region",4,3,1,0,60,1,3,"-60",269,318,1151,3.61949685534591,104
"9556","CCC","2014J",630200,"0","East Midlands Region",3,7,1,1,30,1,2,"-95",269,67,246,3.67164179104478,95.25
"9557","CCC","2014J",630430,"0","Ireland",3,6,2,0,120,1,3,"-9",269,1195,3816,3.19330543933054,104.111111111111
"9558","CCC","2014J",630431,"0","Ireland",3,7,1,0,120,1,2,"-9",269,100,411,4.11,42.2
"9559","CCC","2014J",630452,"1","South Region",3,3,1,0,60,1,3,"-22",269,99,347,3.50505050505051,75.8333333333333
"9560","CCC","2014J",630467,"1","London Region",4,7,2,0,60,1,1,"-142",269,645,2566,3.97829457364341,103.222222222222
"9561","CCC","2014J",630479,"1","London Region",2,5,1,0,60,1,3,"-155",269,343,1140,3.32361516034985,102
"9562","CCC","2014J",630519,"1","East Midlands Region",4,6,1,0,60,1,3,"-13",269,422,1615,3.82701421800948,103.555555555556
"9563","CCC","2014J",630891,"1","Scotland",3,9,1,0,60,1,4,"-22",269,134,504,3.76119402985075,-7
"9564","CCC","2014J",630905,"1","Wales",4,6,1,0,120,1,1,"-95",269,2163,10439,4.82616736014794,103.888888888889
"9565","CCC","2014J",630935,"1","London Region",2,7,2,0,60,1,3,"-123",269,436,1334,3.05963302752294,104.777777777778
"9566","CCC","2014J",631016,"1","North Region",2,1,1,0,90,1,4,"-50",269,264,1385,5.24621212121212,-6.5
"9567","CCC","2014J",631073,"1","South West Region",4,4,1,0,30,1,2,"-45",269,239,981,4.10460251046025,105.222222222222
"9568","CCC","2014J",631117,"1","North Region",4,5,2,0,30,1,1,"-57",269,806,3188,3.95533498759305,95.6666666666667
"9569","CCC","2014J",631247,"1","South Region",3,10,1,0,60,1,1,"-30",269,416,1199,2.88221153846154,92.75
"9570","CCC","2014J",631491,"1","London Region",5,3,2,0,90,1,1,"-74",269,871,3938,4.52123995407578,104.444444444444
"9571","CCC","2014J",631573,"0","North Western Region",2,5,1,0,30,1,3,"-60",269,457,1715,3.7527352297593,104.222222222222
"9572","CCC","2014J",631663,"0","London Region",3,4,1,1,60,1,3,"-10",269,252,1030,4.08730158730159,107.111111111111
"9573","CCC","2014J",631771,"1","East Midlands Region",4,8,1,0,60,1,1,"-22",269,893,3211,3.59574468085106,103.777777777778
"9574","CCC","2014J",631851,"1","North Region",4,5,1,0,60,1,1,"-41",269,735,2300,3.12925170068027,104.555555555556
"9575","CCC","2014J",631860,"1","Wales",3,8,1,0,60,1,4,"-24",269,164,688,4.19512195121951,-15.5
"9576","CCC","2014J",631870,"1","East Midlands Region",3,1,1,0,90,1,4,"-32",269,238,891,3.7436974789916,58.3333333333333
"9577","CCC","2014J",631880,"1","East Midlands Region",2,1,1,0,90,1,4,"-101",269,75,269,3.58666666666667,-6
"9578","CCC","2014J",631924,"0","North Western Region",3,10,1,0,120,1,3,"-155",269,400,1923,4.8075,119.5
"9579","CCC","2014J",632004,"1","West Midlands Region",4,7,2,0,30,1,3,"-93",269,613,2317,3.77977161500816,103.111111111111
"9580","CCC","2014J",632083,"1","West Midlands Region",3,9,2,0,30,1,3,"-34",269,657,2600,3.95738203957382,102
"9581","CCC","2014J",632134,"1","Yorkshire Region",3,4,2,1,30,1,2,"-58",269,1,1,1,-29
"9582","CCC","2014J",632260,"0","South West Region",2,5,1,1,60,1,4,"-150",269,57,151,2.64912280701754,-7
"9583","CCC","2014J",632378,"1","Yorkshire Region",3,3,2,0,30,1,1,"-78",269,334,1583,4.73952095808383,109.8
"9584","CCC","2014J",632451,"0","South East Region",3,7,2,0,60,1,3,"-72",269,388,1801,4.64175257731959,109.8
"9585","CCC","2014J",632575,"1","East Midlands Region",2,4,1,0,60,2,3,"-60",269,567,2801,4.94003527336861,96
"9586","CCC","2014J",632626,"1","South East Region",3,4,2,0,90,1,4,"-87",269,49,175,3.57142857142857,-7
"9587","CCC","2014J",632637,"1","Yorkshire Region",2,3,1,1,60,1,2,"-31",269,137,549,4.00729927007299,82.8571428571429
"9588","CCC","2014J",632700,"1","London Region",3,1,1,0,60,1,4,"-29",269,56,198,3.53571428571429,-14.5
"9589","CCC","2014J",632709,"0","East Midlands Region",3,8,1,0,30,1,3,"-42",269,827,3630,4.38935912938331,106.555555555556
"9590","CCC","2014J",632756,"1","North Region",4,5,2,0,60,1,1,"-34",269,453,1899,4.19205298013245,104.555555555556
"9591","CCC","2014J",632866,"0","Yorkshire Region",2,7,1,0,60,1,4,"-121",269,476,2205,4.63235294117647,88.625
"9592","CCC","2014J",632904,"1","Scotland",4,5,1,1,60,1,4,"-16",269,124,412,3.32258064516129,-7
"9593","CCC","2014J",632929,"1","South East Region",3,4,1,0,60,2,4,"-18",269,39,172,4.41025641025641,-7
"9594","CCC","2014J",632942,"0","London Region",2,9,2,0,120,1,4,"-21",269,519,1953,3.76300578034682,-8.33333333333333
"9595","CCC","2014J",633008,"1","Wales",5,9,2,0,30,1,1,"-25",269,518,1773,3.42277992277992,101.111111111111
"9596","CCC","2014J",633047,"1","North Western Region",3,4,1,0,30,1,2,"-16",269,45,173,3.84444444444444,-8
"9597","CCC","2014J",633069,"1","Scotland",3,8,2,0,30,1,1,"-113",269,518,1311,2.53088803088803,103.555555555556
"9598","CCC","2014J",633179,"1","North Western Region",4,5,2,0,60,1,3,"-31",269,354,1176,3.32203389830508,100.333333333333
"9599","CCC","2014J",633198,"0","East Anglian Region",2,3,1,0,60,1,2,"-25",269,123,337,2.73983739837398,20.25
"9600","CCC","2014J",633238,"0","South East Region",2,8,1,0,90,1,4,"-22",269,64,159,2.484375,-14.5
"9601","CCC","2014J",633303,"1","East Midlands Region",5,7,2,0,60,1,1,"-45",269,870,3031,3.48390804597701,101.111111111111
"9602","CCC","2014J",633328,"0","London Region",5,3,2,0,60,1,4,"-18",269,252,572,2.26984126984127,42.6666666666667
"9603","CCC","2014J",633334,"1","East Anglian Region",2,3,2,0,90,1,2,"-144",269,59,156,2.64406779661017,20.25
"9604","CCC","2014J",633504,"1","South West Region",3,6,1,0,120,1,1,"-32",269,1801,6199,3.44197667962243,112
"9605","CCC","2014J",633511,"1","East Anglian Region",3,6,1,0,30,1,3,"-46",269,494,2145,4.34210526315789,110
"9606","CCC","2014J",633544,"1","Scotland",2,3,1,0,60,1,3,"-25",269,316,1064,3.36708860759494,104.888888888889
"9607","CCC","2014J",633618,"1","West Midlands Region",3,5,1,0,90,1,4,"-53",269,217,627,2.88940092165899,42.4
"9608","CCC","2014J",633634,"1","North Region",3,5,1,0,30,1,2,"-78",269,133,333,2.50375939849624,85.1428571428571
"9609","CCC","2014J",633647,"1","London Region",3,6,2,0,30,1,3,"-24",269,790,4513,5.7126582278481,104.777777777778
"9610","CCC","2014J",633655,"1","South West Region",3,9,2,0,60,1,1,"-25",269,278,1060,3.81294964028777,110
"9611","CCC","2014J",63371,"1","Ireland",2,5,1,0,30,1,3,"-32",269,843,3344,3.96678529062871,104.666666666667
"9612","CCC","2014J",633746,"1","Yorkshire Region",3,5,1,0,30,1,3,"-67",269,532,1831,3.44172932330827,104.666666666667
"9613","CCC","2014J",633914,"0","East Midlands Region",3,6,1,0,60,1,3,"-22",269,678,2472,3.64601769911504,104.333333333333
"9614","CCC","2014J",633960,"1","North Region",5,5,2,0,60,1,1,"-63",269,635,2919,4.59685039370079,104.888888888889
"9615","CCC","2014J",633990,"1","Yorkshire Region",3,1,1,0,30,1,4,"-30",269,16,87,5.4375,-7
"9616","CCC","2014J",634111,"1","South East Region",4,7,1,0,90,1,4,"-31",269,114,380,3.33333333333333,-8.33333333333333
"9617","CCC","2014J",634119,"0","South Region",3,5,1,0,60,1,3,"-66",269,278,1192,4.28776978417266,110
"9618","CCC","2014J",634193,"1","East Midlands Region",2,3,1,0,30,1,4,"-102",269,121,347,2.86776859504132,-16.5
"9619","CCC","2014J",634200,"1","Scotland",4,7,1,0,60,1,3,"-95",269,389,981,2.52185089974293,104
"9620","CCC","2014J",634309,"1","London Region",3,1,1,0,30,1,2,"-24",269,88,276,3.13636363636364,-8.66666666666667
"9621","CCC","2014J",634351,"1","East Anglian Region",3,10,1,0,60,1,3,"-25",269,343,884,2.57725947521866,104.555555555556
"9622","CCC","2014J",634365,"0","East Anglian Region",4,8,2,0,30,1,1,"-28",269,1522,4307,2.82982917214192,110
"9623","CCC","2014J",634420,"0","Ireland",2,5,1,0,30,1,4,"-23",269,278,714,2.56834532374101,-14.5
"9624","CCC","2014J",634536,"1","East Midlands Region",4,10,1,0,120,1,3,"-17",269,445,1133,2.54606741573034,103.333333333333
"9625","CCC","2014J",634552,"1","South East Region",3,9,1,0,60,1,3,"-77",269,150,410,2.73333333333333,104.222222222222
"9626","CCC","2014J",634600,"1","Scotland",2,1,1,0,60,1,2,"-51",269,349,3030,8.68194842406877,87.125
"9627","CCC","2014J",634648,"1","Yorkshire Region",3,3,1,0,60,1,3,"-155",269,526,1088,2.06844106463878,103.444444444444
"9628","CCC","2014J",634721,"1","Scotland",3,8,1,0,60,1,2,"-29",269,281,879,3.12811387900356,118
"9629","CCC","2014J",634776,"1","East Midlands Region",3,8,1,0,90,1,4,"-114",269,154,362,2.35064935064935,-11
"9630","CCC","2014J",634817,"1","North Region",2,9,1,1,60,1,4,"-78",269,62,132,2.12903225806452,-7
"9631","CCC","2014J",634824,"1","South Region",3,10,1,0,60,1,3,"-51",269,242,791,3.26859504132231,106.777777777778
"9632","CCC","2014J",634853,"1","Ireland",5,5,1,1,30,1,3,"-17",269,4,4,1,-2.88888888888889
"9633","CCC","2014J",635410,"1","South Region",3,5,1,0,150,2,4,"-115",269,28,92,3.28571428571429,-8.5
"9634","CCC","2014J",635573,"1","Scotland",3,6,1,0,30,1,1,"-64",269,702,2429,3.46011396011396,101
"9635","CCC","2014J",635711,"1","East Midlands Region",4,10,2,0,60,1,3,"-122",269,448,2509,5.60044642857143,110
"9636","CCC","2014J",635802,"0","South East Region",3,10,1,0,90,1,1,"-129",269,212,1221,5.75943396226415,104
"9637","CCC","2014J",636000,"1","South East Region",3,5,1,0,30,1,3,"-8",269,709,3321,4.68406205923836,104.888888888889
"9638","CCC","2014J",636124,"1","East Midlands Region",5,7,2,0,60,1,1,"-129",269,1248,5885,4.71554487179487,101.111111111111
"9639","CCC","2014J",636364,"1","West Midlands Region",2,3,1,0,90,1,1,"-28",269,889,3136,3.52755905511811,104
"9640","CCC","2014J",636387,"0","North Region",3,5,1,0,120,1,1,"-79",269,473,1355,2.86469344608879,104.333333333333
"9641","CCC","2014J",636420,"1","East Midlands Region",2,5,1,0,120,1,4,"-24",269,170,568,3.34117647058824,-7
"9642","CCC","2014J",636422,"1","London Region",4,8,1,0,30,1,3,"-88",269,642,1992,3.10280373831776,109.8
"9643","CCC","2014J",636628,"1","South East Region",3,4,1,0,120,2,4,"-85",269,26,108,4.15384615384615,-7
"9644","CCC","2014J",636716,"1","East Anglian Region",3,7,1,0,120,1,1,"-135",269,86,332,3.86046511627907,119.833333333333
"9645","CCC","2014J",636732,"0","London Region",3,4,1,0,90,1,2,"-129",269,148,560,3.78378378378378,59.75
"9646","CCC","2014J",636783,"1","North Region",4,5,1,0,150,1,1,"-88",269,805,3039,3.77515527950311,104.111111111111
"9647","CCC","2014J",636996,"1","Scotland",3,7,1,0,90,2,3,"-16",269,673,2444,3.63150074294205,93
"9648","CCC","2014J",637070,"1","Scotland",4,4,1,0,60,2,3,"-32",269,497,1301,2.61770623742455,104.666666666667
"9649","CCC","2014J",637089,"1","Wales",3,8,1,0,180,1,4,"-5",269,70,374,5.34285714285714,-7
"9650","CCC","2014J",637325,"1","Scotland",4,6,2,0,90,1,4,"-58",269,53,147,2.77358490566038,-23
"9651","CCC","2014J",637691,"1","East Midlands Region",3,10,1,0,90,1,2,"-149",269,284,881,3.10211267605634,119.25
"9652","CCC","2014J",637708,"1","East Anglian Region",4,9,1,0,120,1,1,"-134",269,498,2265,4.54819277108434,101.444444444444
"9653","CCC","2014J",637754,"1","North Region",3,5,2,0,120,2,1,"-44",269,713,3162,4.43478260869565,104.444444444444
"9654","CCC","2014J",638018,"1","South Region",3,4,1,0,60,1,3,"-23",269,271,889,3.28044280442804,104.444444444444
"9655","CCC","2014J",638243,"1","West Midlands Region",3,1,1,0,120,2,4,"-106",269,48,183,3.8125,-7
"9656","CCC","2014J",638254,"0","Scotland",3,5,1,0,120,1,3,"-14",269,298,1186,3.97986577181208,87.8333333333333
"9657","CCC","2014J",638504,"0","South West Region",3,9,2,0,60,1,4,"-102",269,93,339,3.64516129032258,-7
"9658","CCC","2014J",638771,"1","South East Region",3,5,1,0,60,1,3,"-122",269,877,3893,4.43899657924743,95
"9659","CCC","2014J",639012,"0","North Western Region",3,9,1,0,150,1,2,"-92",269,347,990,2.85302593659942,95.75
"9660","CCC","2014J",640109,"1","London Region",1,5,2,0,90,1,4,"-15",269,104,328,3.15384615384615,-7
"9661","CCC","2014J",640773,"1","South West Region",2,5,1,0,150,2,3,"-154",269,792,3078,3.88636363636364,104.444444444444
"9662","CCC","2014J",641347,"1","Scotland",3,4,1,0,60,1,4,"-122",269,97,643,6.62886597938144,42.4
"9663","CCC","2014J",641363,"1","North Region",3,8,1,0,120,1,3,"-143",269,143,490,3.42657342657343,105.111111111111
"9664","CCC","2014J",641684,"1","London Region",2,4,1,0,120,1,4,"-23",269,57,241,4.2280701754386,-14.5
"9665","CCC","2014J",641696,"1","North Region",2,5,1,0,30,1,3,"-22",269,280,1047,3.73928571428571,104.888888888889
"9666","CCC","2014J",641804,"1","West Midlands Region",3,6,1,0,120,1,2,"-25",269,228,1469,6.44298245614035,58.1666666666667
"9667","CCC","2014J",642291,"0","Wales",2,5,1,0,30,1,1,"-21",269,421,1863,4.42517814726841,105.333333333333
"9668","CCC","2014J",642591,"1","East Anglian Region",2,8,2,0,60,1,3,"-32",269,1148,3843,3.34756097560976,102.666666666667
"9669","CCC","2014J",642817,"0","East Anglian Region",3,10,1,0,120,1,3,"-115",269,166,651,3.92168674698795,110.8
"9670","CCC","2014J",642838,"0","Yorkshire Region",3,5,1,0,90,1,3,"-14",269,449,1872,4.16926503340757,103.888888888889
"9671","CCC","2014J",642839,"0","West Midlands Region",2,1,1,0,150,1,4,"-155",269,113,330,2.92035398230089,-4.5
"9672","CCC","2014J",642850,"1","Wales",3,6,1,0,60,1,1,"-38",269,316,981,3.10443037974684,110
"9673","CCC","2014J",642902,"0","London Region",3,5,1,0,60,1,3,"-18",269,478,1880,3.93305439330544,102.625
"9674","CCC","2014J",643199,"1","East Midlands Region",4,8,2,0,120,1,4,"-144",269,140,503,3.59285714285714,42.4
"9675","CCC","2014J",643309,"1","East Anglian Region",3,5,2,0,120,1,4,"-91",269,76,385,5.06578947368421,-24
"9676","CCC","2014J",643403,"1","Yorkshire Region",4,7,1,0,60,1,1,"-24",269,894,3875,4.334451901566,104.222222222222
"9677","CCC","2014J",643404,"0","Scotland",4,5,1,0,60,1,2,"-93",269,80,226,2.825,-8.66666666666667
"9678","CCC","2014J",643434,"1","London Region",4,1,2,0,60,2,4,"-106",269,121,455,3.7603305785124,-8.33333333333333
"9679","CCC","2014J",643568,"1","Wales",3,1,1,0,120,1,3,"-87",269,231,1142,4.94372294372294,119.5
"9680","CCC","2014J",643690,"1","South West Region",2,5,1,0,180,1,4,"-41",269,41,215,5.24390243902439,-7
"9681","CCC","2014J",643758,"1","South West Region",3,4,1,0,120,1,2,"-100",269,397,1300,3.27455919395466,109.111111111111
"9682","CCC","2014J",643770,"1","Scotland",4,3,1,0,90,1,4,"-56",269,73,198,2.71232876712329,33.3333333333333
"9683","CCC","2014J",644093,"1","South West Region",4,8,1,0,30,1,3,"-122",269,609,3056,5.01806239737274,107.222222222222
"9684","CCC","2014J",644242,"1","London Region",3,1,1,0,120,1,1,"-79",269,599,1759,2.93656093489149,102.777777777778
"9685","CCC","2014J",644246,"1","Yorkshire Region",3,4,1,0,60,1,1,"-108",269,1012,4036,3.98814229249012,110
"9686","CCC","2014J",644369,"1","Wales",2,8,1,0,150,1,3,"-8",269,291,647,2.2233676975945,119.875
"9687","CCC","2014J",644416,"0","West Midlands Region",3,5,1,0,90,1,1,"-64",269,408,1260,3.08823529411765,110
"9688","CCC","2014J",644480,"0","London Region",3,1,1,0,120,1,3,"-67",269,302,894,2.96026490066225,104.444444444444
"9689","CCC","2014J",644516,"1","North Region",2,5,2,0,120,1,4,"-148",269,59,124,2.10169491525424,-8.66666666666667
"9690","CCC","2014J",644828,"1","East Midlands Region",4,10,1,0,180,1,3,"-17",269,728,2270,3.11813186813187,104.222222222222
"9691","CCC","2014J",644848,"1","Scotland",2,4,1,0,120,1,2,"-30",269,121,473,3.90909090909091,42.2
"9692","CCC","2014J",644905,"1","South East Region",4,5,1,0,120,1,4,"-147",269,86,287,3.33720930232558,-8.33333333333333
"9693","CCC","2014J",644951,"1","East Anglian Region",3,5,1,0,90,1,1,"-135",269,138,396,2.8695652173913,103.666666666667
"9694","CCC","2014J",644974,"1","London Region",3,9,2,0,120,1,3,"-155",269,886,4239,4.78442437923251,91.5555555555556
"9695","CCC","2014J",645124,"0","London Region",5,5,2,0,30,1,1,"-22",269,503,1798,3.57455268389662,104.222222222222
"9696","CCC","2014J",645144,"1","London Region",4,9,2,0,60,1,1,"-70",269,930,2879,3.09569892473118,101.75
"9697","CCC","2014J",645160,"0","East Anglian Region",3,3,1,0,150,1,4,"-135",269,22,56,2.54545454545455,-7
"9698","CCC","2014J",645174,"1","South Region",3,10,1,0,60,1,3,"-153",269,151,428,2.83443708609272,89
"9699","CCC","2014J",645216,"1","London Region",3,1,1,0,120,1,1,"-22",269,263,698,2.65399239543726,118
"9700","CCC","2014J",645334,"0","Scotland",4,7,2,0,60,1,1,"-73",269,865,3105,3.58959537572254,102.666666666667
"9701","CCC","2014J",645369,"0","North Western Region",3,1,1,0,120,1,3,"-24",269,270,834,3.08888888888889,119.833333333333
"9702","CCC","2014J",645586,"1","Scotland",4,5,1,0,90,1,3,"-63",269,336,992,2.95238095238095,104.222222222222
"9703","CCC","2014J",645590,"1","Scotland",4,6,1,0,60,1,2,"-115",269,69,158,2.28985507246377,-7
"9704","CCC","2014J",645698,"1","West Midlands Region",2,6,1,0,30,1,3,"-66",269,182,913,5.01648351648352,104.333333333333
"9705","CCC","2014J",645770,"1","South West Region",3,8,1,0,90,1,2,"-120",269,859,2948,3.43189755529686,105
"9706","CCC","2014J",645792,"1","South West Region",2,8,1,0,110,1,1,"-18",269,773,2462,3.1849935316947,105.333333333333
"9707","CCC","2014J",645835,"1","North Region",3,7,1,0,120,1,4,"-22",269,324,1219,3.76234567901235,65.8333333333333
"9708","CCC","2014J",645939,"1","South Region",3,5,1,0,120,1,4,"-106",269,127,428,3.37007874015748,-7
"9709","CCC","2014J",645948,"1","West Midlands Region",2,3,1,0,90,1,4,"-122",269,483,1489,3.08281573498965,-8.66666666666667
"9710","CCC","2014J",646071,"1","Scotland",5,9,1,0,60,1,3,"-32",269,282,1330,4.71631205673759,117.5
"9711","CCC","2014J",646173,"1","London Region",4,4,2,0,30,1,3,"-67",269,355,1036,2.91830985915493,104.777777777778
"9712","CCC","2014J",646351,"0","Wales",3,5,2,0,90,1,1,"-28",269,560,1668,2.97857142857143,102.444444444444
"9713","CCC","2014J",646359,"1","South East Region",3,4,1,0,150,1,4,"-78",269,149,337,2.26174496644295,-14.5
"9714","CCC","2014J",646363,"1","East Anglian Region",4,7,1,0,60,1,2,"-15",269,56,163,2.91071428571429,-20.5
"9715","CCC","2014J",646406,"1","North Region",3,7,1,0,60,1,1,"-25",269,631,2083,3.30110935023772,110
"9716","CCC","2014J",646413,"0","East Midlands Region",2,4,1,0,120,1,3,"-154",269,153,610,3.98692810457516,104.444444444444
"9717","CCC","2014J",646481,"1","Yorkshire Region",3,9,1,0,60,1,3,"-37",269,226,1487,6.57964601769912,106.222222222222
"9718","CCC","2014J",646553,"1","South East Region",4,7,1,0,90,1,2,"-128",269,117,269,2.2991452991453,22.75
"9719","CCC","2014J",646589,"1","South West Region",3,5,1,0,120,2,3,"-46",269,433,2312,5.33949191685912,104.444444444444
"9720","CCC","2014J",646841,"1","North Western Region",2,1,1,0,60,1,4,"-137",269,36,158,4.38888888888889,-7
"9721","CCC","2014J",646998,"1","East Midlands Region",3,10,1,0,60,1,3,"-122",269,511,1340,2.62230919765166,93.75
"9722","CCC","2014J",647083,"1","Yorkshire Region",3,5,1,0,180,1,2,"-32",269,190,629,3.31052631578947,71.3333333333333
"9723","CCC","2014J",647148,"1","Scotland",3,5,1,0,120,1,3,"-31",269,151,516,3.41721854304636,83.5714285714286
"9724","CCC","2014J",647195,"0","South East Region",3,9,1,0,120,1,1,"-98",269,417,1237,2.96642685851319,104.333333333333
"9725","CCC","2014J",647406,"1","Yorkshire Region",3,1,1,0,120,1,4,"-112",269,63,441,7,-14.5
"9726","CCC","2014J",647417,"1","West Midlands Region",3,5,1,0,120,2,4,"-77",269,21,54,2.57142857142857,-7
"9727","CCC","2014J",647464,"1","South West Region",3,5,1,0,120,1,3,"-34",269,439,1383,3.1503416856492,110.2
"9728","CCC","2014J",647479,"0","North Western Region",3,4,2,0,60,1,2,"-73",269,568,2059,3.625,104.333333333333
"9729","CCC","2014J",647518,"1","Wales",3,5,1,0,120,1,4,"-18",269,308,1517,4.92532467532468,-15
"9730","CCC","2014J",647593,"1","Scotland",3,7,1,0,120,1,3,"-49",269,420,1121,2.66904761904762,120.125
"9731","CCC","2014J",647684,"1","North Region",5,5,1,0,30,1,4,"-17",269,34,119,3.5,-7
"9732","CCC","2014J",647735,"0","Wales",3,5,1,0,60,1,2,"-31",269,42,174,4.14285714285714,-1.5
"9733","CCC","2014J",647763,"0","Scotland",2,9,2,0,60,1,3,"-94",269,659,4661,7.07283763277693,104
"9734","CCC","2014J",647865,"1","East Anglian Region",3,4,1,0,60,1,3,"-99",269,137,374,2.72992700729927,108
"9735","CCC","2014J",647869,"1","London Region",3,7,1,0,120,2,4,"-155",269,87,282,3.24137931034483,-11
"9736","CCC","2014J",647888,"1","South East Region",3,9,1,0,60,1,3,"-140",269,161,427,2.65217391304348,96
"9737","CCC","2014J",648085,"0","West Midlands Region",3,4,1,0,60,1,3,"-150",269,85,335,3.94117647058824,97
"9738","CCC","2014J",648140,"1","South Region",3,9,1,0,120,1,3,"-155",269,259,1197,4.62162162162162,104
